Nome,Streaming,Url
D4DJ Double Mix,crunchyroll,https://www.crunchyroll.com/pt-br/series/G3KHEV032/d4dj-all-mix
D4DJ All Mix,crunchyroll,https://www.crunchyroll.com/pt-br/series/G3KHEV032/d4dj-all-mix
D_CIDE TRAUMEREI THE ANIMATION,crunchyroll,https://www.crunchyroll.com/pt-br/series/GXJHM3DZX/d_cide-traumerei-the-animation
D.C.III: Da Capo III,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYVNMW756/da-capo-iii
Dagashi Kashi 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYDQN15K6/dagashi-kashi
Dai-Shogun - Great Revolution,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6JQVKE4R/dai-shogun---great-revolution
DAKAICHI! -I'm being harassed by the sexiest man of the year-,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6QW9J2Z6/dakaichi--im-being-harassed-by-the-sexiest-man-of-the-year-
Dance Dance Danseur,crunchyroll,https://www.crunchyroll.com/pt-br/series/G9VHN9P07/dance-dance-danseur
Dance in the Vampire Bund,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6QWGNN76/dance-in-the-vampire-bund
Dance with Devils,crunchyroll,https://www.crunchyroll.com/pt-br/series/GXJHM395E/dance-with-devils
Dances with the Dragons,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR1X4J00R/dances-with-the-dragons
Danchigai,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY8VX3X7Y/danchigai
Danganronpa 3: The End of Hope’s Peak High School - Future Arc,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR3V5EK46/danganronpa-3-the-end-of-hopes-peak-high-school
Danganronpa 3: The End of Hope’s Peak High School - Despair Arc,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR3V5EK46/danganronpa-3-the-end-of-hopes-peak-high-school
Danganronpa: The Animation,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR75N43MY/danganronpa-the-animation
DARLING in the FRANXX,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY8VEQ95Y/darling-in-the-franxx
Date A Live II,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYEX5E1G6/date-a-live
Date A Live III,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYEX5E1G6/date-a-live
Date A Live IV,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYEX5E1G6/date-a-live
Date A Bullet: Dead or Bullet,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYEX5E1G6/date-a-live
Date A Bullet: Nightmare or Queen,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYEX5E1G6/date-a-live
Date A Live Mayuri Judgement,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYEX5E1G6/date-a-live
DAYS,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYX040PKR/days
Days of Urashimasakatasen,crunchyroll,https://www.crunchyroll.com/pt-br/series/G63KN0DZ6/days-of-urashimasakatasen
DD Fist of the North Star,crunchyroll,https://www.crunchyroll.com/pt-br/series/G68VMJ746/dd-fist-of-the-north-star
Dead Mount Death Play,crunchyroll,https://www.crunchyroll.com/pt-br/series/G3KHEV04J/dead-mount-death-play
Deadman Wonderland,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRX02EZ06/deadman-wonderland
Deaimon: Recipe for Happiness,crunchyroll,https://www.crunchyroll.com/pt-br/series/GVDHX8Z77/deaimon-recipe-for-happiness
Death March to the Parallel World Rhapsody,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6K50XJ7Y/death-march-to-the-parallel-world-rhapsody
Death Parade,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6GGXKNE6/death-parade
DECA-DENCE,crunchyroll,https://www.crunchyroll.com/pt-br/series/GEXH3WK03/deca-dence
Deep Insanity THE LOST CHILD,crunchyroll,https://www.crunchyroll.com/pt-br/series/G9VHN91K2/deep-insanity-the-lost-child
Delicious Party Pretty Cure,crunchyroll,https://www.crunchyroll.com/pt-br/series/GG5H5XE73/delicious-party-precure
DEMIAN,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6P85JWG6/demian
Demon King Daimao,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRGG58V1R/demon-king-daimao
"Maou-sama, Retry!",crunchyroll,https://www.crunchyroll.com/pt-br/series/GXJHM37KD/demon-lord-retry
Demon Slayer: Kimetsu no Yaiba,"crunchyroll,netflix","https://www.crunchyroll.com/pt-br/series/GY5P48XEY/demon-slayer-kimetsu-no-yaiba,http://www.netflix.com/title/81091393"
Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,"crunchyroll,primevideo","https://www.crunchyroll.com/pt-br/series/GY5P48XEY/demon-slayer-kimetsu-no-yaiba,https://www.primevideo.com/-/pt/detail/0MGDJJ2BOENJYZR6J5HQFPYH11"
Demon Slayer: Kimetsu no Yaiba Mugen Train Arc,"crunchyroll,netflix","https://www.crunchyroll.com/pt-br/series/GY5P48XEY/demon-slayer-kimetsu-no-yaiba,http://www.netflix.com/title/81091393"
Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,"crunchyroll,netflix","https://www.crunchyroll.com/pt-br/series/GY5P48XEY/demon-slayer-kimetsu-no-yaiba,http://www.netflix.com/title/81091393"
Demon Slayer: Kimetsu no Yaiba Swordsmith Village Arc,"crunchyroll,netflix","https://www.crunchyroll.com/pt-br/series/GY5P48XEY/demon-slayer-kimetsu-no-yaiba,http://www.netflix.com/title/81091393"
DENKI-GAI,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYVN3Q136/denki-gai
Desert Punk,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR9P7MP06/desert-punk
Case Closed,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6JQVM3ER/case-closed-detective-conan
Diary of Our Days at the Breakwater,crunchyroll,https://www.crunchyroll.com/pt-br/series/GMEHME8EZ/diary-of-our-days-at-the-breakwater
Didn't I Say to Make My Abilities Average in the Next Life?!,crunchyroll,https://www.crunchyroll.com/pt-br/series/G679305JY/didnt-i-say-to-make-my-abilities-average-in-the-next-life
Dies irae,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRE50WD16/dies-irae
Dies irae: To the ring reincarnation,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRE50WD16/dies-irae
Digimon Adventure tri. Chapter 1: Reunion,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NQX5GZ6/digimon-adventure-tri
Digimon Adventure tri. Chapter 2: Determination,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NQX5GZ6/digimon-adventure-tri
Digimon Adventure tri. Chapter 3: Confession,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NQX5GZ6/digimon-adventure-tri
Digimon Adventure tri. Chapter 4: Loss,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NQX5GZ6/digimon-adventure-tri
Digimon Adventure tri. Chapter 5: Coexistance,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NQX5GZ6/digimon-adventure-tri
Digimon Adventure tri. Chapter 6: Our Future,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NQX5GZ6/digimon-adventure-tri
Digimon Adventure:,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYEX24PV6/digimon-adventure-2020
Digimon Ghost Game,crunchyroll,https://www.crunchyroll.com/pt-br/series/G5PHNMEEZ/digimon-ghost-game
Digimon Universe App Monsters,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDKJ3Q3Y/digimon-universe-app-monsters
Dimension W,crunchyroll,https://www.crunchyroll.com/pt-br/series/G4PH0WE7E/dimension-w
Netherworld Battle Chronicle: Disgaea,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY0XXX2P6/disgaea
Divine Gate,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYZXDZGX6/divine-gate
Do It Yourself!!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GEXH3W4JP/do-it-yourself
Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6J0EEP0R/do-you-love-your-mom-and-her-two-hit-multi-target-attacks
Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?: Do You Love Your Mom on the Shore?,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6J0EEP0R/do-you-love-your-mom-and-her-two-hit-multi-target-attacks
Dog & Scissors,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR9PXEN46/dog--scissors
Domestic Girlfriend,crunchyroll,https://www.crunchyroll.com/pt-br/series/G679D84KY/domestic-girlfriend
Don't Call Us A JUNK GAME!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYPP7D7JY/dont-call-us-a-junk-game
"Don't Hurt Me, My Healer!",crunchyroll,https://www.crunchyroll.com/pt-br/series/G3KHEV3NN/dont-hurt-me-my-healer
"DON'T TOY WITH ME, MISS NAGATORO",crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0M455/dont-toy-with-me-miss-nagatoro
"DON'T TOY WITH ME, MISS NAGATORO 2nd Attack",crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0M455/dont-toy-with-me-miss-nagatoro
Donyatsu,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYVNEWNZ6/donyatsu
DOUBLE DECKER! DOUG & KIRILL,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRJ00ZP4Y/double-decker-doug--kirill
DOUBLE DECKER! DOUG & KIRILL EX,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRJ00ZP4Y/double-decker-doug--kirill
Dr. Ramune -Mysterious Disease Specialist-,crunchyroll,https://www.crunchyroll.com/pt-br/series/GG5H5XK0J/dr-ramune--mysterious-disease-specialist-
DRAGON COLLECTION,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYMGD32GY/dragon-collection
Dragon Crisis,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6P85GMM6/dragon-crisis
Dragon Goes House-Hunting,crunchyroll,https://www.crunchyroll.com/pt-br/series/G4PH0WXD4/dragon-goes-house-hunting
Dragonar Academy,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6MG20446/dragonar-academy
Dragonaut -THE RESONANCE-,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY2PQ04PY/dragonaut--the-resonance-
Dragonaut: The Resonance Special,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY2PQ04PY/dragonaut--the-resonance-
DRAMAtical Murder,crunchyroll,https://www.crunchyroll.com/pt-br/series/G63V7VN4Y/dramatical-murder
Dream Festival!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR8VJW7WR/dream-festival
Dropkick on My Devil!! Dash,crunchyroll,https://www.crunchyroll.com/pt-br/series/G62487M9Y/dropkick-on-my-devil
Dropkick on My Devil!! Dash: Chapter Chitose,crunchyroll,https://www.crunchyroll.com/pt-br/series/G62487M9Y/dropkick-on-my-devil
Dropkick on My Devil!!! X,crunchyroll,https://www.crunchyroll.com/pt-br/series/G62487M9Y/dropkick-on-my-devil
Dropout Idol Fruit Tart,crunchyroll,https://www.crunchyroll.com/pt-br/series/GEXH3WK40/dropout-idol-fruit-tart
Drowning Sorrows in Raging Fire,crunchyroll,https://www.crunchyroll.com/pt-br/series/GNVHKNG1Q/drowning-sorrows-in-raging-fire
Drug Store in Another World - The Slow Life of a Cheat Pharmacist,crunchyroll,https://www.crunchyroll.com/pt-br/series/GDKHZEN80/drug-store-in-another-world---the-slow-life-of-a-cheat-pharmacist
Eagle Talon: Golden Spell,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6Z437QXR/eagle-talon-golden-spell
Eden of The East,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY8DDD58Y/eden-of-the-east
Eden of The East the Movie I: The King of Eden,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY8DDD58Y/eden-of-the-east
Eden of The East the Movie II: Paradise Lost,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY8DDD58Y/eden-of-the-east
EDENS ZERO Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/G79H23XJJ/edens-zero
elDLIVE,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYP83KPJY/eldlive
Elegant Yokai Apartment Life,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYE5Z5JNR/elegant-yokai-apartment-life
Elfen Lied,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WE0Z9G6/elfen-lied
Elfen Lied: Just How Did the Young Girl Arrive at Those Feelings?,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WE0Z9G6/elfen-lied
Endride,crunchyroll,https://www.crunchyroll.com/pt-br/series/G649D0KPY/endride
ENDRO!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRP52G1JR/endro
Engage Kiss,crunchyroll,https://www.crunchyroll.com/pt-br/series/GJ0H7Q8J0/engage-kiss
Ensemble Stars!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GXJHM3P49/ensemble-stars
ERASED,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYGG92K7Y/erased
Eromanga Sensei,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRQ40V31Y/eromanga-sensei
ESTAB LIFE: Great Escape,crunchyroll,https://www.crunchyroll.com/pt-br/series/GG5H5XEGG/estab-life-great-escape
Etotama,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6Q4Q41ZR/etotama
Eureka Seven AO,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYWE82VMY/eureka-seven-ao
Eureka Seven Hi-Evolution 1,crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0MP75/eureka-seven-hi-evolution
ANEMONE: Eureka Seven Hi-Evolution,crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0MP75/eureka-seven-hi-evolution
EUREKA: Eureka Seven Hi-Evolution,crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0MP75/eureka-seven-hi-evolution
EVIL OR LIVE,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6E5098GY/evil-or-live
EX-ARM,crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0MX7Q/ex-arm
Excel Saga,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6MGX3DG6/excel-saga
Extra Olympia Kyklos,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6248J99Y/extra-olympia-kyklos
Extreme Hearts,crunchyroll,https://www.crunchyroll.com/pt-br/series/G3KHEVQQG/extreme-hearts
Eyeshield 21,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRE5KGN36/eyeshield-21
Fairies Albums S3,crunchyroll,https://www.crunchyroll.com/pt-br/series/G1XHJV2DX/fairies-album
Fairy gone,crunchyroll,https://www.crunchyroll.com/pt-br/series/G79H230EM/fairy-gone
Fairy gone Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/G79H230EM/fairy-gone
Fairy Musketeers,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYZXQWMV6/fairy-musketeers
Fairy Ranmaru,crunchyroll,https://www.crunchyroll.com/pt-br/series/G1XHJV873/fairy-ranmaru
Fairy Tail Series 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6DQDD3WR/fairy-tail
Fairy Tail Final Season,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6DQDD3WR/fairy-tail
Fanfare of Adolescence,crunchyroll,https://www.crunchyroll.com/pt-br/series/GMEHME4QD/fanfare-of-adolescence
Fantasia Sango - Realm of Legends,crunchyroll,https://www.crunchyroll.com/pt-br/series/G79H230JM/fantasia-sango---realm-of-legends
"Farewell, My Dear Cramer",crunchyroll,https://www.crunchyroll.com/pt-br/series/GDKHZE431/farewell-my-dear-cramer
"Farewell, My Dear Cramer: First Touch",crunchyroll,https://www.crunchyroll.com/pt-br/series/GDKHZE431/farewell-my-dear-cramer
Fastest Finger First,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRQ4Z4XQY/fastest-finger-first
Fate/Grand Carnival,crunchyroll,https://www.crunchyroll.com/pt-br/series/GXJHM397N/fategrand-carnival
Fate/Grand Order: MOONLIGHT/LOSTROOM,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRZJEMV36/fategrand-order--moonlightlostroom-
Fate/Grand Order Absolute Demonic Front: Babylonia,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR24JZ886/fategrand-order-absolute-demonic-front-babylonia
Fate/Grand Order Absolute Demonic Front: Babylonia - Initium Iter,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR24JZ886/fategrand-order-absolute-demonic-front-babylonia
Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR24JZ886/fategrand-order-absolute-demonic-front-babylonia
Fate/kaleid liner Prisma☆Illya,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDQV79DY/fatekaleid-liner-prisma-illya
Fate/kaleid liner Prisma☆Illya 2wei!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDQV79DY/fatekaleid-liner-prisma-illya
Fate/kaleid liner Prisma☆Illya 2wei! Herz!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDQV79DY/fatekaleid-liner-prisma-illya
Fate/kaleid liner Prisma☆Illya 3rei!!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDQV79DY/fatekaleid-liner-prisma-illya
Fate/stay night: Unlimited Blade Works,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY8V11X7Y/fatestay-night
Fate/stay night: Unlimited Blade Works 2nd Season,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY8V11X7Y/fatestay-night
Fate/Zero,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRJQ04Z3Y/fatezero
Fate/Zero Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRJQ04Z3Y/fatezero
Fena: Pirate Princess,crunchyroll,https://www.crunchyroll.com/pt-br/series/GZJH3DPM1/fena-pirate-princess
Fight League: Gear Gadget Generators,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYG57JWEY/fight-league-gear-gadget-generators
Final Fantasy XV: Episode Ardyn - Prologue,crunchyroll,https://www.crunchyroll.com/pt-br/series/G65PGDE76/final-fantasy-xv-episode-ardyn--prologue
Fire Force,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYQWNXPZY/fire-force
Fire Force Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYQWNXPZY/fire-force
First Love Monster,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY3VGKV9R/first-love-monster
Fist of the Blue Sky: Regenesis,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR79P2NJ6/fist-of-the-blue-sky-regenesis
Fist of the Blue Sky: Regenesis 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR79P2NJ6/fist-of-the-blue-sky-regenesis
Flame of Recca,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY09GKE2Y/flame-of-recca
Flowers of Evil,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR751923Y/flowers-of-evil
Flying Witch,crunchyroll,https://www.crunchyroll.com/pt-br/series/G65VE2G36/flying-witch
Furusato Saisei: Nippon no Mukashi Banashi,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY49PDGVR/folktales-from-japan
Furusato Meguri Nippon no Mukashibanashi,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY49PDGVR/folktales-from-japan
Food Wars! The Third Plate,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6GG91P26/food-wars-shokugeki-no-soma
Food Wars! The Third Plate: Totsuki Train Arc,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6GG91P26/food-wars-shokugeki-no-soma
Food Wars! The Fourth Plate,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6GG91P26/food-wars-shokugeki-no-soma
Food Wars! The Fifth Plate,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6GG91P26/food-wars-shokugeki-no-soma
Food Wars! Shokugeki no Soma OVA,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6GG91P26/food-wars-shokugeki-no-soma
Food Wars! The Second Plate OVA,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6GG91P26/food-wars-shokugeki-no-soma
Food Wars! The Third Plate: Erina at Polar Star Dormitory,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6GG91P26/food-wars-shokugeki-no-soma
For Whom The Alchemist Exists The Movie,crunchyroll,https://www.crunchyroll.com/pt-br/series/GP5HJ8WJG/for-whom-the-alchemist-exists-the-movie
FOREST FAIRY FIVE,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYGGKQ88Y/forest-fairy-five
Forest Fairy Five ~Fairy Tale~,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYGGKQ88Y/forest-fairy-five
Fractale,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRZXZ9EGY/fractale
Frankenstein Family,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64PPXMZR/frankenstein-family
Free! -Iwatobi Swim Club-,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDQV2VWY/free---iwatobi-swim-club
Free! -Eternal Summer-,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDQV2VWY/free---iwatobi-swim-club
Free! -Dive to the Future-,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDQV2VWY/free---iwatobi-swim-club
Free! -Road to the World- the Dream,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDQV2VWY/free---iwatobi-swim-club
From the New World,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR2P51V8R/shin-sekai-yori-from-the-new-world
Fruits Basket (2019),crunchyroll,https://www.crunchyroll.com/pt-br/series/G6ZJMGEXY/fruits-basket
Fruits Basket Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6ZJMGEXY/fruits-basket
Fruits Basket The Final Season,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6ZJMGEXY/fruits-basket
Fruits Basket -prelude-,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6ZJMGEXY/fruits-basket
Fruits Basket,crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0M7VP/fruits-basket-2001
